hotel_slug,role,replication,ps_guest_sentiment,ps_competitive_positioning,ps_guest_segmentation,ps_ai_discovery,ps_multilingual_content,ps_data_to_actions,ps_small_team_operations,top_justifiers,budget_bucket,proof_metric,price_1000,price_2000,price_3000,price_4000,price_5000,price_7500,resistance_threshold,resistance_main,realistic_price_band,replacement_anchors,deal_killer,deal_killer_canonical,proof_ranking,buy_likelihood_3000,buy_likelihood_5000
hotel-mont-cervin-palace,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | more_direct_bookings,commercial_revenue,direct_booking_revenue_uplift,5,4,3,2,1,1,3000,ROI must be demonstrable quickly — higher fees require guaranteed impact on direct revenue or RevPAR.,1000_2000,agency_spend | review_reputation_tooling | manual_management_time | compset_revenue_tooling,No reliable integration with our PMS/booking data (no attribution) or inability to demonstrate measurable direct-booking uplift within the agreed proof period.,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_luxury | reference_switzerland | roi_calculator,,
hotel-mont-cervin-palace,commercial_marketing,,5,5,4,3,4,5,4,better_compset_intelligence | clearer_weekly_decisions | more_direct_bookings,commercial_revenue,direct booking revenue share (direct room revenue as % of total room revenue),3,4,4,3,2,1,5000,Budget ROI not proven at scale,2000_3000,agency_spend | review_reputation_tooling | manual_management_time,No reliable integration with our PMS/booking engine or inability to demonstrate measurable direct booking uplift within the agreed pilot period.,No PMS/CRM integration,90_day_pilot | reference_luxury | reference_switzerland | pms_crm_integration | gdpr_swiss_hosting,,
hotel-montela-apartment-hotel-resort-holiday-stay,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,direct booking revenue,4,5,4,3,2,1,5000,budget constraints and ROI not proven quickly enough,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No measurable uplift in direct bookings or conversions within the agreed pilot/proof period,Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-montela-apartment-hotel-resort-holiday-stay,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,Increase in direct booking revenue (vs OTA share),4,4,3,2,1,1,3000,exceeds typical monthly marketing/commercial software budget for a 77-room resort,1000_2000,agency_spend | manual_management_time | review_reputation_tooling | junior_marketing_hire,No measurable revenue uplift (direct bookings) within the agreed proof period,Cannot prove attribution / ROI,90_day_pilot | reference_switzerland | pms_crm_integration | gdpr_swiss_hosting | roi_calculator,,
hotel-montela-apartment-hotel-resort-holiday-stay,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,increase in direct booking revenue / direct booking share,4,4,3,2,1,1,4000,"budget constraints for a single-property operation and need for quick, measurable ROI",1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No reliable integration with our PMS/booking engine or inability to demonstrate measurable uplift within an agreed short pilot window.,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | live_dashboard_demo,,
hotel-montela-apartment-hotel-resort-holiday-stay,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,marketing_software,Direct booking revenue (or % of revenue from direct channels),5,4,3,2,2,1,4000,Ongoing subscription cost too high relative to hotel size and expected incremental ROI.,1000_2000,manual_management_time | agency_spend | review_reputation_tooling | fragmented_crm_content,"No credible, local/resort references demonstrating measurable uplift in direct bookings for similar Alpine/serviced-apartment properties.",Cannot prove attribution / ROI,90_day_pilot | reference_switzerland | pms_crm_integration | roi_calculator | reference_luxury,,
hotel-montela-apartment-hotel-resort-holiday-stay,commercial_marketing,,4,4,4,3,4,4,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,Increase in direct booking revenue (absolute CHF and % of total bookings),4,4,3,2,2,1,3000,budgetary constraints vs demonstrable ROI for a 77-room property,1000_2000,agency_spend | review_reputation_tooling | manual_management_time,No Swiss/GDPR-compliant data hosting and inability to integrate with our PMS/booking flow,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | live_dashboard_demo,,
hotel-montela-apartment-hotel-resort-holiday-stay,commercial_marketing,,4,4,4,3,3,5,5,clearer_weekly_decisions | stronger_review_intelligence | more_direct_bookings,commercial_revenue,direct_bookings_revenue,5,4,3,2,1,1,4000,Exceeds available marketing/commercial software budget for a single tool,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,"No reliable PMS/booking-engine integration or inability to demonstrate measurable direct-booking uplift within an agreed trial period (e.g., 90 days).",No PMS/CRM integration,90_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | live_dashboard_demo,,
hotel-morosani-posthotel,gm_owner,,4,4,4,3,3,4,5,clearer_weekly_decisions | better_compset_intelligence | more_direct_bookings,commercial_revenue,direct_booking_revenue,5,5,4,3,2,1,4000,no allocated budget at that level for new software,1000_2000,manual_management_time | review_reputation_tooling | agency_spend,No ability to integrate with our PMS/booking engine or access booking data (prevents credible direct booking uplift measurement).,No PMS/CRM integration,60_day_pilot | pms_crm_integration | gdpr_swiss_hosting | reference_switzerland | live_dashboard_demo,,
hotel-morosani-posthotel,gm_owner,,4,4,4,3,3,4,5,clearer_weekly_decisions | more_direct_bookings | avoiding_additional_hire,commercial_revenue,increase in direct booking revenue,5,4,3,2,1,1,4000,Exceeds typical commercial/marketing tool budget for a 90-room premium hotel,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No measurable uplift in direct bookings or clear commercial actions within the agreed proof period,Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | roi_calculator,,
hotel-morosani-posthotel,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | better_compset_intelligence,marketing_software,increase in direct (website) booking share (percentage points),5,4,3,2,1,1,3000,budget constraints / uncertain ROI for ongoing subscription,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,No reliable PMS/booking engine integration or inability to host/guarantee Swiss/GDPR-compliant data storage.,No PMS/CRM integration,90_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | gdpr_swiss_hosting,,
hotel-morosani-posthotel,commercial_marketing,,4,4,4,3,3,4,5,clearer_weekly_decisions | better_compset_intelligence | avoiding_additional_hire,commercial_revenue,increase in direct bookings share of room revenue,5,4,3,2,1,1,3000,budget constraints for a mid-sized premium hotel without guaranteed ROI,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No reliable integration with our PMS/booking engine (inability to attribute bookings and measure impact).,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-morosani-posthotel,commercial_marketing,,4,5,4,3,4,5,5,better_compset_intelligence | clearer_weekly_decisions | stronger_review_intelligence,marketing_software,Direct bookings revenue,5,4,3,2,2,1,4000,Exceeds available software budget and ROI unclear across low-season months,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,No PMS/booking-engine integration (no reliable data access),No PMS/CRM integration,60_day_pilot | live_dashboard_demo | pms_crm_integration | reference_switzerland | gdpr_swiss_hosting,,
hotel-morosani-posthotel,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,marketing_software,direct_booking_revenue,4,4,3,2,2,1,3000,exceeds typical marketing software budget for a 90-room premium property,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,no measurable direct booking uplift within the agreed proof period,Cannot prove attribution / ROI,90_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-morosani-schweizerhof,gm_owner,,4,5,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | more_direct_bookings,commercial_revenue,increase in direct booking revenue,3,4,4,3,2,1,5000,Cost exceeds likely ROI for a 100-room seasonal/premium hotel,2000_3000,manual_management_time | review_reputation_tooling | compset_revenue_tooling | agency_spend,"No reliable integration with our PMS/booking system (inability to access booking, rate and availability data).",No PMS/CRM integration,90_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-morosani-schweizerhof,gm_owner,,5,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,commercial_revenue,increase in direct booking revenue,4,4,3,2,2,1,4000,Too expensive relative to perceived short-term ROI,1000_2000,manual_management_time | review_reputation_tooling | compset_revenue_tooling,No measurable uplift in direct bookings (or direct booking revenue) within the agreed pilot period,Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | live_dashboard_demo,,
hotel-morosani-schweizerhof,gm_owner,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,commercial_revenue,increase in direct booking share (direct channel room nights %),5,4,3,2,1,1,4000,budget constraints / insufficient demonstrated ROI at that price,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,"Failure to demonstrate measurable uplift in direct bookings or RevPAR within the agreed proof period (i.e., no credible, attributable results).",Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | live_dashboard_demo,,
hotel-morosani-schweizerhof,commercial_marketing,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,direct_booking_revenue,4,4,3,2,2,1,4000,exceeds regular marketing / software budget for the property,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,no reliable PMS/CRS integration capability,No PMS/CRM integration,60_day_pilot | pms_crm_integration | live_dashboard_demo | reference_switzerland | roi_calculator,,
hotel-morosani-schweizerhof,commercial_marketing,,4,5,4,3,4,4,5,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,commercial_revenue,Direct channel room revenue (CHF) and direct booking share (%),5,4,3,2,1,1,4000,"Budget constraints relative to expected, provable ROI in a short window",1000_2000,agency_spend | manual_management_time | review_reputation_tooling,No PMS/RMS integration or inability to meet Swiss/GDPR data-hosting/compliance requirements.,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | roi_calculator,,
hotel-morosani-schweizerhof,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | more_direct_bookings,commercial_revenue,increase in direct booking room revenue (direct channel share),5,4,3,2,2,1,4000,ongoing budget constraints for monthly SaaS at this price point,1000_2000,agency_spend | manual_management_time | review_reputation_tooling | compset_revenue_tooling,No reliable integration with our PMS and booking engine (no access to live booking/attribution data).,No PMS/CRM integration,90_day_pilot | reference_switzerland | pms_crm_integration | live_dashboard_demo | roi_calculator,,
hotel-naco-aparthotel-by-arca,gm_owner,,4,4,3,2,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,direct_booking_revenue,4,3,2,1,1,1,3000,budget_constraints,1000_2000,agency_spend | review_reputation_tooling | manual_management_time,"No measurable increase in direct bookings or direct booking revenue within the agreed proof period (i.e., no demonstrable ROI).",Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-naco-aparthotel-by-arca,gm_owner,,4,4,3,2,4,5,5,clearer_weekly_decisions | avoiding_additional_hire | better_compset_intelligence,gm_discretionary,increase in direct bookings (share of total room bookings),5,4,3,2,1,1,3000,budget constraints for a small 28-room property — ongoing monthly cost must be clearly justified,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,"No measurable uplift in direct bookings or RevPAR within an agreed and short proof window (i.e., no clear, demonstrable ROI).",Cannot prove attribution / ROI,60_day_pilot | reference_switzerland | live_dashboard_demo | pms_crm_integration | gdpr_swiss_hosting,,
hotel-naco-aparthotel-by-arca,gm_owner,,5,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,owner_exception,increase in direct booking room revenue (CHF),4,3,2,2,1,1,3000,"budget constraints for a small 28-room property — subscription must show quick, measurable ROI",1000_2000,manual_management_time | review_reputation_tooling | junior_marketing_hire,Inability to integrate with our booking engine/PMS or to demonstrate measurable direct-booking uplift within an agreed short pilot period,No PMS/CRM integration,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-naco-aparthotel-by-arca,commercial_marketing,,4,4,3,2,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | more_direct_bookings,gm_discretionary,Direct booking revenue (or direct bookings % of total bookings),5,4,3,2,2,1,4000,Budget constraints for a small 28-room aparthotel,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No measurable increase in direct bookings or conversion within the agreed proof timeframe (3 months).,Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | reference_switzerland | roi_calculator | pms_crm_integration,,
hotel-naco-aparthotel-by-arca,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | better_compset_intelligence,gm_discretionary,direct_booking_revenue,4,3,2,2,1,1,3000,Budget constraints for a small independent aparthotel,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No measurable uplift in direct bookings or inability to integrate with our PMS/booking engine,No PMS/CRM integration,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | gdpr_swiss_hosting,,
hotel-naco-aparthotel-by-arca,commercial_marketing,,4,5,4,2,3,5,5,clearer_weekly_decisions | more_direct_bookings | avoiding_additional_hire,marketing_software,increase in direct booking revenue,4,3,2,1,1,1,3000,Recurring monthly cost is hard to justify for a 28-room property with tight margins and strong seasonality.,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No PMS/booking-engine integration or inability to credibly attribute direct booking uplift for a small alpine property.,No PMS/CRM integration,90_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-neues-schloss-privat-hotel-zuerich,gm_owner,,4,4,4,3,4,4,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,Increase in direct bookings revenue (or direct channel share),5,4,3,2,1,1,4000,Budget constraints for ongoing SaaS at this level for a single property,1000_2000,manual_management_time | agency_spend | review_reputation_tooling | fragmented_crm_content,Inability to integrate with our PMS/booking data or to demonstrate a measurable uplift in direct bookings within the agreed pilot window.,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_luxury | reference_switzerland | roi_calculator,,
hotel-neues-schloss-privat-hotel-zuerich,gm_owner,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | better_compset_intelligence,commercial_revenue,direct_bookings_revenue,5,4,3,2,1,1,3000,"ongoing monthly cost not justified without clear, measurable uplift in direct revenue",1000_2000,agency_spend | manual_management_time | review_reputation_tooling,No measurable uplift in direct revenue or convertible direct bookings during an agreed pilot period,Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | roi_calculator,,
hotel-neues-schloss-privat-hotel-zuerich,gm_owner,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | better_compset_intelligence,commercial_revenue,increase in direct channel room revenue (direct bookings),4,4,3,2,1,1,3000,budgetary constraints / cannot justify recurring cost without clear direct-booking uplift,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,Inability to demonstrate measurable uplift in direct bookings or inability to integrate with our PMS/booking attribution (so direct-booking impact cannot be tracked).,No PMS/CRM integration,60_day_pilot | reference_switzerland | pms_crm_integration | reference_luxury | gdpr_swiss_hosting,,
hotel-neues-schloss-privat-hotel-zuerich,commercial_marketing,,4,5,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,commercial_revenue,direct_booking_revenue,5,4,3,2,1,1,3000,"Budget too high for a small independent premium hotel without clear, attributable direct-booking uplift.",1000_2000,agency_spend | manual_management_time | review_reputation_tooling,No PMS/booking engine integration (cannot reliably measure or attribute direct-booking uplift).,No PMS/CRM integration,90_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-neues-schloss-privat-hotel-zuerich,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,commercial_revenue,Direct booking room revenue (absolute CHF and % share of total room revenue),4,4,3,2,2,1,3000,Budget constraints and unproven ROI on direct bookings at higher price points,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,No reliable PMS/booking-engine integration (prevents accurate attribution of direct bookings and makes ROI claims unverifiable).,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | white_glove_onboarding,,
hotel-neues-schloss-privat-hotel-zuerich,commercial_marketing,,4,5,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,marketing_software,Direct bookings (revenue and % of total room revenue),4,4,3,2,2,1,3000,budget constraints for a 57-room independent premium hotel,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,No reliable integration/attribution to our PMS/booking engine (cannot prove impact on direct bookings).,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_luxury | reference_switzerland | roi_calculator,,
hotel-nomad-design-lifestyle-hotel,gm_owner,,4,4,4,3,3,5,5,better_compset_intelligence | clearer_weekly_decisions | stronger_review_intelligence,marketing_software,increase in direct bookings share (%) and incremental monthly room revenue (CHF),4,4,3,2,2,1,4000,budget constraints for a 65-room boutique premium hotel,1000_2000,review_reputation_tooling | compset_revenue_tooling | manual_management_time,"No credible, short-term measurable uplift in direct revenue or bookings attribution (i.e., inability to prove incremental revenue within the agreed proof window).",Cannot prove attribution / ROI,90_day_pilot | gdpr_swiss_hosting | pms_crm_integration | reference_switzerland | roi_calculator,,
hotel-nomad-design-lifestyle-hotel,gm_owner,,4,4,4,3,3,5,5,clearer_weekly_decisions | more_direct_bookings | avoiding_additional_hire,commercial_revenue,increase in direct channel room revenue,5,4,4,3,2,1,4000,budget constraints relative to demonstrable short-term ROI,2000_3000,manual_management_time | review_reputation_tooling | agency_spend,"No reliable integration with our PMS/booking engine (i.e., inability to trust the underlying data).",No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | white_glove_onboarding,,
hotel-nomad-design-lifestyle-hotel,gm_owner,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | better_compset_intelligence,commercial_revenue,direct_booking_revenue,4,4,3,2,2,1,4000,budget constraints / uncertain ROI for a 65-room independent hotel,1000_2000,agency_spend | manual_management_time | review_reputation_tooling | compset_revenue_tooling,No reliable PMS/booking-engine integration to attribute and measure direct-booking uplift,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | live_dashboard_demo,,
hotel-nomad-design-lifestyle-hotel,commercial_marketing,,4,4,4,3,3,5,5,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,marketing_software,relative increase in share of direct bookings (website bookings % of total room nights),4,4,3,2,2,1,4000,annual budget constraints / unclear near-term ROI,1000_2000,agency_spend | review_reputation_tooling | manual_management_time,"Inability to demonstrate a credible, measurable uplift in direct bookings or revenue within the agreed pilot/proof period.",Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | live_dashboard_demo,,
hotel-nomad-design-lifestyle-hotel,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,marketing_software,increase in direct booking revenue (%),5,4,3,2,1,1,3000,monthly SaaS cost exceeds available marketing software budget for a 65-room boutique premium hotel,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No reliable PMS/CRS/booking-engine integration or inability to demonstrate measurable uplift in direct bookings within the agreed pilot period,No PMS/CRM integration,pms_crm_integration | 60_day_pilot | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-nomad-design-lifestyle-hotel,commercial_marketing,,4,4,3,3,4,4,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,marketing_software,increase in direct booking revenue (or direct booking share),5,5,4,3,2,1,5000,exceeds available marketing/commercial software budget and ROI not proven to justify ongoing spend,1000_2000,agency_spend | manual_management_time | review_reputation_tooling | fragmented_crm_content,No reliable access to PMS/booking and revenue data (i.e. inability to integrate) — without that the platform can't deliver credible commercial actions or proof.,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | live_dashboard_demo,,
hotel-nomad-lodge-by-cervo-mountain-resort,gm_owner,,4,4,3,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,gm_discretionary,increase in direct bookings (revenue or number),4,3,2,1,1,1,3000,monthly cost exceeds a small property's discretionary budget,1000_2000,manual_management_time | review_reputation_tooling | fragmented_crm_content,no_gdpr_swiss_hosting,No GDPR / Swiss data hosting,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | white_glove_onboarding,,
hotel-nomad-lodge-by-cervo-mountain-resort,gm_owner,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,increase in direct booking revenue,4,3,2,1,1,1,3000,cost too high relative to hotel revenue and headcount,1000_2000,agency_spend | manual_management_time | fragmented_crm_content | review_reputation_tooling,"No credible proof of measurable direct-booking uplift for similar-size Swiss boutique/mountain hotels (i.e., relevant references and data for 10–20 room premium properties).",No GDPR / Swiss data hosting,60_day_pilot | reference_switzerland | reference_luxury | pms_crm_integration | live_dashboard_demo,,
hotel-nomad-lodge-by-cervo-mountain-resort,gm_owner,,4,3,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,gm_discretionary,direct_booking_revenue,4,3,2,1,1,1,3000,cost relative to property size and expected incremental revenue,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,"Pricing not scaled to property size—cost unjustified for a 13-room property without clear, fast proof of incremental revenue.",No Swiss reference customers,60_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-nomad-lodge-by-cervo-mountain-resort,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,marketing_software,direct booking revenue (CHF),5,4,3,2,1,1,4000,property scale — 13 rooms; subscription this high is hard to justify,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,"No credible, local proof of uplift (i.e., inability to demonstrate measurable increase in direct bookings or conversion within an agreed timeframe).",Cannot prove attribution / ROI,60_day_pilot | reference_switzerland | reference_luxury | pms_crm_integration | roi_calculator,,
hotel-nomad-lodge-by-cervo-mountain-resort,commercial_marketing,,4,3,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | faster_content_production,marketing_software,increase in direct booking volume (room nights) / direct booking revenue,4,3,2,1,1,1,3000,Budget constraints for a 13-room boutique property — ROI must be demonstrable and local.,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No Swiss/GDPR-compliant data hosting or inability to integrate with our PMS/booking engine (causing manual work rather than reducing it).,No PMS/CRM integration,60_day_pilot | reference_switzerland | reference_luxury | pms_crm_integration | live_dashboard_demo,,
hotel-nomad-lodge-by-cervo-mountain-resort,commercial_marketing,,4,4,4,3,3,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,marketing_software,increase in direct room revenue (share of total room revenue booked directly),4,3,2,2,1,1,3000,Too expensive relative to property size and current digital budget; ROI not obvious without strong proof,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,"No reliable integration with PMS/booking engine — if the solution cannot measure direct bookings and revenue impact, we cannot justify cost",No PMS/CRM integration,pms_crm_integration | 60_day_pilot | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-novotel-lugano-paradiso,gm_owner,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | avoiding_additional_hire,marketing_software,direct_booking_revenue,5,4,3,2,1,1,4000,recurring budget constraints at hotel/brand level,1000_2000,agency_spend | review_reputation_tooling | manual_management_time,No ability to integrate with PMS/booking data (no access to reservation data for attribution),No PMS/CRM integration,pms_crm_integration | reference_switzerland | 60_day_pilot | roi_calculator | live_dashboard_demo,,
hotel-novotel-lugano-paradiso,gm_owner,,4,4,4,3,3,5,5,clearer_weekly_decisions | better_compset_intelligence | faster_content_production,marketing_software,direct_booking_revenue,5,4,3,2,1,1,3000,Budget constraints for a single-property solution and unclear short-term ROI,1000_2000,manual_management_time | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | review_reputation_tooling | fragmented_crm_content,No viable integration path with the brand/PMS ecosystem (Accor/Novotel) or data residency/GDPR concerns that cannot be resolved,No PMS/CRM integration,60_day_pilot | pms_crm_integration | live_dashboard_demo | reference_switzerland | white_glove_onboarding,,
hotel-novotel-lugano-paradiso,gm_owner,,4,4,4,3,3,4,5,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,marketing_software,increase in direct room revenue (or direct bookings),4,4,3,2,2,1,3000,Cost exceeds perceived ROI for a single property of our size,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No reliable integration path with our PMS/Accor systems (blocking data flow) or inability to meet GDPR/Swiss data-security requirements.,No PMS/CRM integration,pms_crm_integration | reference_switzerland | gdpr_swiss_hosting | 60_day_pilot | live_dashboard_demo,,
hotel-novotel-lugano-paradiso,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,marketing_software,increase in direct bookings (percentage points of total bookings),5,4,3,2,2,1,4000,Local property budget constraints for recurring software spend at this scale,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No reliable integration path with our PMS/Accor systems or inability to demonstrate non-duplication with brand tooling (data/privacy compliance),No PMS/CRM integration,90_day_pilot | pms_crm_integration | live_dashboard_demo | reference_switzerland | roi_calculator,,
hotel-novotel-lugano-paradiso,commercial_marketing,,4,4,4,2,3,4,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,marketing_software,Increase in direct channel room revenue (or direct booking conversion rate),4,4,3,2,2,1,3000,Recurring SaaS cost starts to compete with operational budgets and owner approvals,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No viable PMS / channel-manager integration (unable to access real booking/availability data) or brand/owner contract forbids required data integrations.,No PMS/CRM integration,pms_crm_integration | 90_day_pilot | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-novotel-lugano-paradiso,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,marketing_software,Direct channel revenue (increase in bookings via direct/native site),5,4,3,2,1,1,3000,Hotel-level marketing budget constraints and need to justify recurring spend,1000_2000,review_reputation_tooling | manual_management_time | agency_spend,No reliable integration with our PMS/booking engine (inability to measure direct channel impact and automate actions).,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | gdpr_swiss_hosting | roi_calculator,,
hotel-oberwaid-das-hotel-die-klinik,gm_owner,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,gm_discretionary,share of direct bookings (or direct booking conversion rate),4,4,3,2,1,1,4000,recurring cost too high for a 36-room boutique property,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,Insufficient data privacy / inability to guarantee Swiss/GDPR-compliant hosting and handling (given our medical/wellness positioning),No GDPR / Swiss data hosting,60_day_pilot | live_dashboard_demo | reference_switzerland | reference_luxury | gdpr_swiss_hosting,,
